idx,samples1,samples2
7659,-578,5288
7660,-578,5319
7661,-578,5319
7662,-578,5319
7663,-546,5319
7664,-578,5319
7665,-578,5319
7666,-578,5288
7667,-578,5319
7668,-578,5288
7669,-578,5319
7670,-546,5256
7671,-578,5288
7672,-578,5288
7673,-578,5288
7674,-546,5288
7675,-578,5319
7676,-546,5319
7677,-578,5288
7678,-578,5319
7679,-578,5288
7680,-578,5319
7681,-578,5288
7682,-578,5288
7683,-546,5288
7684,-578,5288
7685,-578,5319
7686,-578,5319
7687,-578,5319
7688,-578,5288
7689,-578,5319
7690,-578,5319
7691,-546,5351
7692,-546,5319
7693,-578,5288
7694,-578,5319
7695,-578,5319
7696,-578,5288
7697,-578,5288
7698,-578,5288
7699,-546,5319
7700,-578,5288
7701,-578,5288
7702,-578,5288
7703,-578,5288
7704,-578,5288
7705,-578,5288
7706,-578,5288
7707,-578,5288
7708,-546,5288
7709,-578,5256
7710,-578,5288
7711,-578,5288
7712,-578,5319
7713,-578,5288
7714,-578,5288
7715,-578,5288
7716,-578,5319
7717,-578,5319
7718,-578,5319
7719,-546,5319
7720,-578,5288
7721,-578,5319
7722,-578,5319
7723,-578,5319
7724,-578,5319
7725,-578,5288
7726,-578,5288
7727,-578,5288
7728,-578,5319
7729,-578,5288
7730,-578,5256
7731,-578,5256
7732,-578,5288
7733,-578,5319
7734,-578,5288
7735,-578,5288
7736,-546,5256
7737,-578,5288
7738,-578,5256
7739,-578,5288
7740,-578,5256
7741,-578,5288
7742,-578,5288
7743,-578,5319
7744,-546,5288
7745,-578,5319
7746,-546,5288
7747,-578,5288
7748,-578,5288
7749,-578,5288
7750,-578,5319
7751,-578,5319
7752,-578,5319
7753,-546,5319
7754,-578,5288
7755,-578,5288
7756,-578,5319
7757,-578,5288
7758,-578,5288
7759,-578,5319
7760,-578,5288
7761,-578,5319
7762,-578,5288
7763,-578,5256
7764,-578,5256
7765,-546,5288
7766,-546,5288
7767,-578,5288
7768,-578,5319
7769,-578,5288
7770,-578,5319
7771,-578,5288
7772,-578,5288
7773,-546,5288
7774,-578,5288
7775,-546,5288
7776,-578,5288
7777,-578,5319
7778,-578,5319
7779,-578,5319
7780,-578,5319
7781,-578,5319
7782,-578,5319
7783,-578,5288
7784,-578,5288
7785,-578,5288
7786,-578,5319
7787,-578,5319
7788,-578,5319
7789,-578,5319
7790,-578,5288
7791,-578,5288
7792,-578,5288
7793,-546,5288
7794,-578,5256
7795,-546,5256
7796,-578,5288
7797,-578,5288
7798,-578,5288
7799,-578,5288
7800,-578,5288
7801,-578,5288
7802,-546,5256
7803,-578,5288
7804,-546,5288
7805,-578,5288
7806,-578,5288
7807,-578,5256
7808,-578,5288
7809,-578,5288
7810,-578,5288
7811,-578,5319
7812,-578,5351
7813,-578,5319
7814,-578,5319
7815,-546,5319
7816,-578,5319
7817,-546,5288
7818,-578,5319
7819,-546,5319
7820,-578,5288
7821,-578,5288
7822,-578,5288
7823,-578,5319
7824,-546,5288
7825,-578,5319
7826,-578,5288
7827,-578,5288
7828,-546,5256
7829,-578,5256
7830,-546,5288
7831,-578,5256
7832,-578,5288
7833,-578,5256
7834,-578,5288
7835,-578,5319
7836,-578,5319
7837,-578,5319
7838,-578,5319
7839,-546,5319
7840,-578,5319
7841,-578,5319
7842,-546,5319
7843,-578,5319
7844,-578,5256
7845,-578,5319
7846,-578,5288
7847,-578,5319
7848,-546,5319
7849,-578,5319
7850,-578,5288
7851,-578,5288
7852,-578,5288
7853,-578,5288
7854,-546,5288
7855,-578,5256
7856,-546,5288
7857,-578,5288
7858,-578,5288
7859,-578,5288
7860,-578,5319
7861,-578,5288
7862,-578,5319
7863,-578,5288
7864,-578,5288
7865,-578,5319
7866,-546,5319
7867,-546,5319
7868,-578,5288
7869,-578,5288
7870,-578,5288
7871,-578,5319
7872,-578,5319
7873,-578,5319
7874,-578,5319
7875,-578,5319
7876,-578,5319
7877,-578,5319
7878,-546,5319
7879,-578,5319
7880,-578,5288
7881,-578,5288
7882,-578,5288
7883,-578,5288
7884,-578,5288
7885,-578,5319
7886,-578,5319
7887,-546,5256
7888,-578,5288
7889,-546,5288
7890,-578,5288
7891,-546,5288
7892,-578,5288
7893,-546,5288
7894,-578,5288
7895,-546,5288
7896,-578,5319
7897,-578,5319
7898,-578,5288
7899,-578,5319
7900,-578,5288
7901,-578,5319
7902,-578,5288
7903,-578,5319
7904,-546,5288
7905,-578,5319
7906,-578,5288
7907,-578,5319
7908,-578,5288
7909,-578,5288
7910,-578,5288
7911,-578,5288
7912,-578,5288
7913,-578,5288
7914,-578,5288
7915,-578,5288
7916,-578,5319
7917,-578,5288
7918,-578,5288
7919,-546,5288
7920,-578,5288
7921,-578,5288
7922,-578,5288
7923,-578,5256
7924,-578,5288
7925,-578,5256
7926,-578,5319
7927,-578,5319
7928,-578,5319
7929,-578,5319
7930,-578,5319
7931,-578,5319
7932,-546,5319
7933,-578,5319
7934,-578,5288
7935,-546,5319
7936,-546,5288
7937,-578,5319
7938,-578,5288
7939,-578,5288
7940,-578,5288
7941,-546,5288
7942,-578,5288
7943,-546,5288
7944,-578,5288
7945,-578,5288
7946,-578,5288
7947,-546,5288
7948,-578,5288
7949,-578,5288
7950,-578,5288
7951,-578,5288
7952,-546,5288
7953,-546,5288
7954,-578,5288
7955,-578,5288
7956,-578,5319
7957,-578,5319
7958,-578,5319
7959,-578,5319
7960,-546,5288
7961,-578,5351
7962,-546,5319
7963,-578,5288
7964,-578,5288
7965,-546,5319
7966,-578,5288
7967,-578,5319
7968,-578,5288
7969,-578,5319
7970,-546,5288
7971,-578,5288
7972,-578,5319
7973,-578,5319
7974,-578,5319
7975,-546,5256
7976,-578,5288
7977,-578,5288
7978,-578,5288
7979,-546,5288
7980,-578,5288
7981,-546,5288
7982,-578,5256
7983,-578,5288
7984,-578,5288
7985,-578,5319
7986,-578,5288
7987,-546,5319
7988,-578,5288
7989,-578,5319
7990,-578,5288
7991,-578,5319
7992,-546,5319
7993,-578,5319
7994,-546,5319
7995,-578,5288
7996,-578,5319
7997,-578,5319
7998,-546,5288
7999,-578,5288
8000,-546,5256
8001,-578,5288
8002,-578,5288
8003,-578,5288
8004,-578,5288
8005,-578,5288
8006,-578,5288
8007,-546,5225
8008,-578,5256
8009,-546,5193
8010,-578,5288
8011,-578,5256
8012,-578,5256
8013,-578,5288
8014,-578,5288
8015,-578,5319
8016,-578,5319
8017,-578,5319
8018,-578,5288
8019,-578,5319
8020,-578,5288
8021,-578,5351
8022,-546,5319
8023,-578,5351
8024,-578,5288
8025,-578,5319
8026,-578,5288
8027,-578,5288
8028,-546,5288
8029,-546,5288
8030,-578,5288
8031,-578,5288
8032,-578,5288
8033,-578,5288
8034,-546,5256
8035,-578,5256
8036,-578,5288
8037,-578,5288
8038,-578,5319
8039,-578,5288
8040,-578,5288
8041,-546,5288
8042,-578,5288
8043,-546,5288
8044,-578,5288
8045,-578,5319
8046,-546,5288
8047,-546,5319
8048,-578,5288
8049,-578,5288
8050,-578,5319
8051,-578,5319
8052,-578,5288
8053,-578,5319
8054,-546,5319
8055,-578,5319
8056,-578,5319
8057,-578,5319
8058,-546,5288
8059,-578,5319
8060,-546,5256
8061,-578,5288
8062,-578,5288
8063,-578,5288
8064,-578,5288
8065,-578,5288
8066,-578,5288
8067,-578,5288
8068,-546,5288
8069,-578,5288
8070,-578,5288
8071,-546,5256
8072,-578,5288
8073,-546,5288
8074,-578,5288
8075,-546,5319
8076,-578,5319
8077,-578,5319
8078,-578,5319
8079,-546,5288
8080,-578,5319
8081,-546,5319
8082,-546,5319
8083,-546,5288
8084,-578,5288
8085,-578,5288
8086,-578,5288
8087,-578,5319
8088,-578,5319
8089,-546,5319
8090,-578,5288
8091,-578,5288
8092,-546,5288
8093,-578,5288
8094,-578,5288
8095,-578,5319
8096,-578,5288
8097,-578,5288
8098,-546,5288
8099,-578,5288
8100,-578,5288
8101,-578,5288
8102,-546,5288
8103,-578,5288
8104,-578,5288
8105,-578,5319
8106,-546,5288
8107,-578,5288
8108,-578,5288
8109,-578,5288
8110,-578,5288
8111,-578,5319
8112,-578,5288
8113,-578,5288
8114,-578,5288
8115,-546,5288
8116,-578,5319
8117,-578,5319
8118,-578,5288
8119,-578,5288
8120,-578,5256
8121,-546,5256
8122,-578,5288
8123,-546,5256
8124,-578,5256
8125,-578,5256
8126,-578,5256
8127,-578,5256
8128,-578,5256
8129,-578,5288
8130,-578,5256
8131,-578,5288
8132,-578,5256
8133,-578,5256
8134,-546,5256
8135,-578,5319
8136,-546,5288
8137,-578,5319
8138,-546,5288
8139,-578,5319
8140,-546,5288
8141,-546,5256
8142,-578,5319
8143,-578,5288
8144,-546,5288
8145,-578,5288
8146,-578,5288
8147,-546,5288
8148,-578,5288
8149,-578,5319
8150,-578,5288
8151,-546,5256
8152,-578,5256
8153,-546,5288
8154,-578,5288
8155,-546,5256
8156,-546,5288
8157,-546,5256
8158,-578,5288
8159,-578,5225
8160,-578,5288
8161,-578,5288
8162,-578,5256
8163,-578,5256
8164,-546,5288
8165,-578,5225
8166,-578,5256
8167,-578,5319
8168,-578,5288
8169,-578,5319
8170,-578,5319
8171,-578,5319
8172,-578,5288
8173,-578,5319
8174,-546,5288
8175,-578,5288
8176,-546,5288
8177,-578,5288
8178,-578,5288
8179,-578,5256
8180,-578,5288
8181,-578,5288
8182,-546,5256
8183,-578,5288
8184,-578,5256
8185,-578,5288
8186,-546,5256
8187,-578,5256
8188,-546,5256
8189,-578,5256
8190,-578,5256
8191,-578,5256
8192,-578,5288
8193,-578,5288
8194,-578,5288
8195,-578,5288
8196,-578,5319
8197,-546,5288
8198,-578,5288
8199,-578,5288
8200,-578,5288
8201,-578,5319
8202,-578,5351
8203,-546,5319
8204,-578,5351
8205,-578,5319
8206,-578,5319
8207,-546,5319
8208,-578,5319
8209,-578,5319
8210,-578,5288
8211,-578,5319
8212,-578,5288
8213,-578,5319
8214,-578,5319
8215,-578,5319
8216,-546,5288
8217,-578,5319
8218,-578,5319
8219,-578,5319
8220,-546,5319
8221,-578,5319
8222,-546,5288
8223,-578,5319
8224,-546,5319
8225,-578,5319
8226,-578,5319
8227,-578,5319
8228,-546,5319
8229,-578,5319
8230,-578,5351
8231,-578,5351
8232,-578,5319
8233,-578,5319
8234,-578,5351
8235,-578,5319
8236,-578,5351
8237,-546,5351
8238,-578,5351
8239,-578,5351
8240,-578,5319
8241,-578,5319
8242,-578,5319
8243,-578,5319
8244,-578,5319
8245,-578,5319
8246,-546,5319
8247,-546,5319
8248,-546,5288
8249,-546,5288
8250,-546,5319
8251,-546,5319
8252,-578,5319
8253,-546,5288
8254,-546,5162
8255,-578,5193
8256,-578,5288
8257,-578,5319
8258,-578,5319
8259,-578,5351
8260,-578,5319
8261,-578,5319
8262,-578,5319
8263,-578,5351
8264,-546,5319
8265,-578,5319
8266,-578,5319
8267,-578,5319
8268,-578,5319
8269,-578,5319
8270,-578,5319
8271,-546,5288
8272,-578,5288
8273,-578,5319
8274,-578,5319
8275,-578,5319
8276,-578,5288
8277,-546,5319
8278,-578,5319
8279,-578,5319
8280,-578,5288
8281,-578,5319
8282,-578,5319
8283,-578,5288
8284,-578,5319
8285,-546,5319
8286,-578,5351
8287,-578,5319
8288,-578,5351
8289,-578,5319
8290,-578,5351
8291,-578,5351
8292,-578,5288
8293,-578,5319
8294,-578,5319
8295,-578,5351
8296,-578,5351
8297,-578,5351
8298,-546,5319
8299,-578,5351
8300,-546,5319
8301,-578,5288
8302,-546,5319
8303,-578,5288
8304,-578,5319
8305,-578,5319
8306,-578,5319
8307,-578,5319
8308,-578,5319
8309,-578,5319
8310,-578,5319
8311,-578,5288
8312,-578,5319
8313,-578,5288
8314,-578,5288
8315,-546,5319
8316,-578,5319
8317,-578,5319
8318,-578,5351
8319,-578,5319
8320,-578,5351
8321,-546,5351
8322,-578,5351
8323,-578,5319
8324,-578,5319
8325,-578,5319
8326,-578,5351
8327,-578,5351
8328,-546,5319
8329,-578,5351
8330,-546,5288
8331,-578,5319
8332,-546,5319
8333,-578,5288
8334,-578,5288
8335,-578,5319
8336,-578,5319
8337,-578,5288
8338,-578,5319
8339,-578,5319
8340,-578,5319
8341,-546,5319
8342,-578,5319
8343,-546,5319
8344,-578,5351
8345,-578,5351
8346,-578,5351
8347,-546,5351
8348,-578,5319
8349,-578,5288
8350,-578,5319
8351,-578,5351
8352,-578,5319
8353,-578,5351
8354,-578,5319
8355,-578,5351
8356,-578,5319
8357,-578,5319
8358,-578,5351
8359,-578,5351
8360,-546,5319
8361,-578,5351
8362,-546,5319
8363,-578,5319
8364,-578,5319
8365,-578,5319
8366,-546,5288
8367,-578,5319
8368,-578,5319
8369,-578,5319
8370,-578,5319
8371,-578,5319
8372,-578,5319
8373,-578,5288
8374,-578,5319
8375,-578,5319
8376,-578,5351
8377,-546,5319
8378,-578,5351
8379,-578,5351
8380,-578,5351
8381,-578,5351
8382,-578,5319
8383,-578,5319
8384,-578,5319
8385,-546,5351
8386,-578,5351
8387,-578,5351
8388,-578,5351
8389,-578,5351
8390,-578,5319
8391,-578,5351
8392,-546,5319
8393,-578,5319
8394,-546,5319
8395,-578,5319
8396,-578,5288
8397,-578,5319
8398,-578,5288
8399,-578,5319
8400,-578,5288
8401,-578,5288
8402,-546,5319
8403,-546,5288
8404,-578,5319
8405,-578,5319
8406,-578,5351
8407,-578,5319
8408,-578,5351
8409,-546,5319
8410,-578,5382
8411,-578,5319
8412,-578,5319
8413,-578,5319
8414,-578,5319
8415,-578,5351
8416,-578,5319
8417,-578,5351
8418,-578,5351
8419,-578,5351
8420,-578,5319
8421,-578,5319
8422,-578,5288
8423,-578,5288
8424,-578,5288
8425,-578,5288
8426,-546,5319
8427,-578,5288
8428,-578,5319
8429,-578,5319
8430,-546,5319
8431,-578,5319
8432,-578,5319
8433,-578,5319
8434,-578,5288
8435,-578,5351
8436,-578,5351
8437,-578,5319
8438,-578,5351
8439,-578,5351
8440,-578,5351
8441,-578,5319
8442,-578,5319
8443,-578,5288
8444,-578,5319
8445,-578,5319
8446,-578,5351
8447,-578,5351
8448,-578,5319
8449,-578,5351
8450,-578,5288
8451,-578,5319
8452,-578,5288
8453,-578,5351
8454,-546,5288
8455,-578,5351
8456,-546,5319
8457,-578,5319
8458,-578,5319
8459,-578,5288
8460,-578,5319
8461,-578,5288
8462,-578,5288
8463,-578,5288
8464,-578,5319
8465,-578,5319
8466,-578,5351
8467,-546,5319
8468,-578,5319
8469,-578,5351
8470,-578,5319
8471,-578,5351
8472,-578,5351
8473,-546,5319
8474,-546,5319
8475,-546,5319
8476,-578,5319
8477,-578,5319
8478,-578,5351
8479,-578,5319
8480,-546,5288
8481,-578,5288
8482,-578,5288
8483,-578,5319
8484,-546,5288
8485,-578,5319
8486,-578,5288
8487,-578,5319
8488,-546,5288
8489,-578,5319
8490,-546,5319
8491,-578,5319
8492,-578,5319
8493,-578,5288
8494,-546,5319
8495,-578,5319
8496,-578,5351
8497,-578,5319
8498,-578,5351
8499,-546,5351
8500,-578,5351
8501,-546,5319
8502,-578,5351
8503,-578,5319
8504,-546,5319
8505,-578,5319
8506,-578,5319
8507,-578,5351
8508,-578,5319
8509,-578,5319
8510,-578,5319
8511,-578,5319
8512,-578,5319
8513,-578,5319
8514,-546,5319
8515,-578,5288
8516,-546,5319
8517,-578,5319
8518,-578,5319
8519,-578,5288
8520,-578,5319
8521,-578,5319
8522,-578,5288
8523,-578,5288
8524,-578,5319
8525,-578,5319
8526,-578,5351
8527,-578,5351
8528,-578,5351
8529,-546,5319
8530,-578,5351
8531,-546,5319
8532,-578,5351
8533,-546,5319
8534,-578,5319
8535,-578,5319
8536,-578,5319
8537,-578,5351
8538,-578,5319
8539,-546,5351
8540,-578,5319
8541,-578,5351
8542,-578,5319
8543,-578,5319
8544,-546,5319
8545,-578,5319
8546,-546,5288
8547,-578,5288
8548,-578,5319
8549,-578,5319
8550,-578,5288
8551,-578,5319
8552,-546,5319
8553,-578,5319
8554,-578,5319
8555,-578,5319
8556,-578,5351
8557,-578,5319
8558,-578,5351
8559,-546,5351
8560,-578,5351
8561,-546,5351
8562,-578,5319
8563,-546,5351
8564,-546,5319
8565,-578,5351
8566,-578,5319
8567,-578,5351
8568,-578,5319
8569,-578,5351
8570,-578,5319
8571,-578,5319
8572,-578,5319
8573,-578,5319
8574,-578,5319
8575,-578,5319
8576,-546,5319
8577,-578,5319
8578,-578,5319
8579,-578,5288
8580,-578,5288
8581,-578,5319
8582,-578,5319
8583,-546,5319
8584,-578,5288
8585,-578,5319
8586,-578,5351
8587,-578,5319
8588,-578,5351
8589,-578,5319
8590,-578,5351
8591,-578,5351
8592,-578,5319
8593,-546,5351
8594,-578,5319
8595,-578,5319
8596,-578,5351
8597,-546,5351
8598,-578,5319
8599,-578,5319
8600,-578,5288
8601,-578,5288
8602,-578,5319
8603,-546,5319
8604,-578,5288
8605,-578,5319
8606,-578,5319
8607,-578,5288
8608,-578,5319
8609,-578,5319
8610,-546,5319
8611,-578,5319
8612,-578,5288
8613,-578,5288
8614,-578,5319
8615,-578,5351
8616,-578,5319
8617,-578,5319
8618,-578,5319
8619,-578,5319
8620,-578,5319
8621,-578,5319
8622,-578,5351
8623,-578,5351
8624,-578,5351
8625,-578,5319
8626,-578,5319
8627,-578,5319
8628,-578,5351
8629,-578,5319
8630,-578,5319
8631,-578,5288
8632,-546,5319
8633,-546,5319
8634,-578,5288
8635,-578,5288
8636,-578,5319
8637,-578,5288
8638,-578,5319
8639,-578,5319
8640,-578,5319
8641,-578,5319
8642,-546,5288
8643,-578,5288
8644,-578,5319
8645,-578,5351
8646,-578,5319
8647,-578,5351
8648,-546,5319
8649,-578,5319
8650,-546,5351
8651,-578,5319
8652,-578,5351
8653,-546,5319
8654,-546,5288
8655,-578,5319
8656,-546,5319
8657,-578,5319
8658,-546,5351
8659,-578,5319
8660,-578,5319
8661,-578,5319
8662,-578,5319
8663,-546,5319
8664,-578,5288
8665,-546,5288
8666,-578,5319
8667,-578,5319
8668,-578,5319
8669,-578,5288
8670,-578,5288
8671,-578,5288
8672,-578,5288
8673,-578,5288
8674,-578,5319
8675,-578,5319
8676,-578,5319
8677,-578,5351
8678,-546,5319
8679,-578,5351
8680,-578,5319
8681,-578,5319
8682,-578,5319
8683,-578,5351
8684,-546,5351
8685,-578,5351
8686,-578,5319
8687,-578,5351
8688,-546,5319
8689,-578,5351
8690,-578,5319
8691,-578,5319
8692,-578,5288
8693,-578,5319
8694,-578,5288
8695,-578,5319
8696,-578,5319
8697,-578,5288
8698,-578,5288
8699,-578,5319
8700,-578,5319
8701,-578,5319
8702,-578,5319
8703,-578,5319
8704,-578,5319
8705,-578,5319
8706,-578,5351
8707,-578,5319
8708,-578,5319
8709,-578,5351
8710,-578,5351
8711,-546,5351
8712,-578,5319
8713,-578,5351
8714,-578,5319
8715,-578,5319
8716,-578,5351
8717,-578,5319
8718,-578,5351
8719,-546,5319
8720,-578,5319
8721,-546,5319
8722,-546,5319
8723,-578,5319
8724,-578,5288
8725,-578,5319
8726,-578,5319
8727,-578,5319
8728,-578,5319
8729,-546,5319
8730,-578,5319
8731,-578,5319
8732,-578,5319
8733,-578,5319
8734,-578,5319
8735,-578,5351
8736,-578,5351
8737,-578,5351
8738,-578,5319
8739,-578,5351
8740,-578,5319
8741,-578,5351
8742,-578,5319
8743,-578,5351
8744,-578,5351
8745,-578,5319
8746,-578,5319
8747,-578,5319
8748,-578,5319
8749,-578,5319
8750,-546,5319
8751,-578,5351
8752,-546,5319
8753,-546,5319
8754,-578,5288
8755,-578,5319
8756,-546,5319
8757,-578,5319
8758,-578,5319
8759,-578,5319
8760,-578,5319
8761,-578,5319
8762,-578,5319
8763,-578,5351
8764,-578,5351
8765,-578,5319
8766,-578,5351
8767,-578,5319
8768,-578,5351
8769,-578,5351
8770,-578,5319
8771,-578,5351
8772,-578,5351
8773,-578,5351
8774,-578,5319
8775,-546,5351
8776,-578,5319
8777,-578,5351
8778,-578,5351
8779,-546,5351
8780,-578,5351
8781,-546,5319
8782,-578,5319
8783,-546,5319
8784,-578,5319
8785,-546,5319
8786,-578,5288
8787,-578,5319
8788,-578,5319
8789,-578,5319
8790,-578,5319
8791,-578,5319
8792,-578,5319
8793,-578,5351
8794,-578,5319
8795,-578,5351
8796,-578,5351
8797,-578,5351
8798,-578,5319
8799,-578,5351
8800,-546,5319
8801,-578,5319
8802,-546,5319
8803,-546,5351
8804,-578,5351
8805,-578,5351
8806,-546,5351
8807,-578,5351
8808,-578,5319
8809,-578,5319
8810,-546,5319
8811,-578,5288
8812,-578,5319
8813,-578,5319
8814,-578,5351
8815,-578,5319
8816,-578,5319
8817,-546,5319
8818,-578,5319
8819,-546,5288
8820,-578,5319
8821,-578,5319
8822,-578,5319
8823,-578,5319
8824,-578,5319
8825,-578,5351
8826,-546,5319
8827,-578,5319
8828,-578,5351
8829,-546,5351
8830,-578,5319
8831,-578,5351
8832,-578,5319
8833,-578,5351
8834,-578,5319
8835,-578,5351
8836,-578,5351
8837,-578,5351
8838,-546,5351
8839,-578,5351
8840,-578,5288
8841,-578,5319
8842,-546,5319
8843,-578,5319
8844,-578,5319
8845,-578,5319
8846,-546,5319
8847,-578,5319
8848,-578,5319
8849,-578,5319
8850,-578,5288
8851,-578,5288
8852,-578,5288
8853,-578,5288
8854,-578,5319
8855,-546,5319
8856,-578,5351
8857,-578,5319
8858,-578,5319
8859,-578,5351
8860,-578,5351
8861,-546,5351
8862,-609,5351
8863,-546,5319
8864,-578,5351
8865,-578,5319
8866,-578,5319
8867,-578,5351
8868,-578,5319
8869,-578,5319
8870,-578,5319
8871,-578,5319
8872,-578,5319
8873,-578,5319
8874,-578,5319
8875,-578,5319
8876,-578,5288
8877,-578,5288
8878,-578,5319
8879,-578,5319
8880,-578,5319
8881,-578,5319
8882,-578,5288
8883,-578,5319
8884,-578,5288
8885,-578,5351
8886,-578,5319
8887,-578,5351
8888,-546,5351
8889,-546,5351
8890,-578,5319
8891,-578,5351
8892,-578,5319
8893,-578,5351
8894,-578,5319
8895,-578,5319
8896,-546,5319
8897,-578,5319
8898,-578,5319
8899,-546,5319
8900,-578,5319
8901,-578,5288
8902,-578,5351
8903,-578,5319
8904,-546,5319
8905,-578,5288
8906,-578,5319
8907,-578,5319
8908,-578,5319
8909,-546,5319
8910,-546,5319
8911,-578,5319
8912,-578,5319
8913,-578,5288
8914,-578,5319
8915,-578,5351
8916,-578,5319
8917,-546,5319
8918,-578,5319
8919,-546,5319
8920,-578,5351
8921,-578,5319
8922,-578,5319
8923,-578,5319
8924,-578,5319
8925,-578,5319
8926,-578,5319
8927,-578,5351
8928,-578,5351
8929,-578,5351
8930,-578,5319
8931,-578,5319
8932,-578,5319
8933,-578,5351
8934,-578,5288
8935,-578,5319
8936,-578,5319
8937,-578,5319
8938,-578,5288
8939,-578,5319
8940,-578,5288
8941,-578,5319
8942,-578,5319
8943,-578,5319
8944,-578,5319
8945,-578,5351
8946,-578,5351
8947,-578,5351
8948,-578,5319
8949,-578,5351
8950,-546,5351
8951,-578,5351
8952,-578,5319
8953,-578,5351
8954,-578,5319
8955,-578,5351
8956,-578,5351
8957,-578,5351
8958,-578,5319
8959,-609,5351
8960,-546,5288
8961,-578,5319
8962,-578,5288
8963,-578,5288
8964,-578,5288
8965,-578,5351
8966,-546,5319
8967,-578,5319
8968,-578,5319
8969,-578,5319
8970,-546,5319
8971,-578,5351
8972,-578,5319
8973,-546,5351
8974,-546,5319
8975,-578,5319
8976,-546,5319
8977,-578,5351
8978,-578,5319
8979,-546,5319
8980,-546,5319
8981,-578,5351
8982,-546,5319
8983,-578,5351
8984,-578,5351
8985,-578,5351
8986,-578,5319
8987,-578,5319
8988,-546,5319
8989,-578,5319
8990,-578,5319
8991,-546,5319
8992,-578,5319
8993,-578,5319
8994,-578,5288
8995,-578,5319
8996,-578,5319
8997,-578,5288
8998,-546,5319
8999,-578,5319
9000,-578,5288
9001,-578,5319
9002,-578,5319
9003,-546,5319
9004,-578,5288
9005,-578,5319
9006,-578,5319
9007,-546,5351
9008,-546,5319
9009,-578,5351
9010,-578,5351
9011,-578,5319
9012,-578,5351
9013,-578,5319
9014,-546,5351
9015,-578,5319
9016,-578,5319
9017,-578,5319
9018,-546,5319
9019,-578,5351
9020,-546,5288
9021,-578,5288
9022,-578,5288
9023,-578,5319
9024,-546,5319
9025,-578,5319
9026,-546,5288
9027,-578,5319
9028,-546,5319
9029,-578,5319
9030,-546,5288
9031,-578,5319
9032,-578,5288
9033,-578,5319
9034,-578,5319
9035,-578,5319
9036,-546,5319
9037,-578,5319
9038,-578,5319
9039,-578,5319
9040,-578,5319
9041,-578,5319
9042,-578,5319
9043,-546,5319
9044,-578,5319
9045,-546,5351
9046,-578,5319
9047,-578,5351
9048,-578,5288
9049,-609,5319
9050,-546,5288
9051,-578,5288
9052,-578,5319
9053,-546,5319
9054,-578,5319
9055,-546,5288
9056,-578,5319
9057,-546,5288
9058,-578,5288
9059,-578,5288
9060,-546,5288
9061,-546,5319
9062,-578,5319
9063,-578,5288
9064,-546,5288
9065,-578,5319
9066,-578,5319
9067,-578,5319
9068,-578,5351
9069,-578,5319
9070,-578,5319
9071,-578,5351
9072,-546,5351
9073,-578,5319
9074,-578,5351
9075,-578,5319
9076,-578,5351
9077,-578,5319
9078,-578,5351
9079,-578,5319
9080,-578,5351
9081,-546,5319
9082,-578,5256
9083,-578,5256
9084,-578,5225
9085,-578,5256
9086,-578,5288
9087,-578,5319
9088,-578,5351
9089,-578,5319
9090,-578,5351
9091,-578,5319
9092,-578,5319
9093,-546,5319
9094,-546,5319
9095,-578,5319
9096,-578,5351
9097,-578,5319
9098,-578,5351
9099,-578,5319
9100,-578,5351
9101,-546,5319
9102,-546,5351
9103,-578,5351
9104,-578,5351
